"","long","lat","group","order","region","subregion"
"9680",-122.584312438965,41.3732833862305,209,9680,"california","trinity"
"9681",-122.504104614258,41.3446350097656,209,9681,"california","trinity"
"9682",-122.52702331543,41.3159866333008,209,9682,"california","trinity"
"9683",-122.515563964844,41.281608581543,209,9683,"california","trinity"
"9684",-122.532760620117,41.2472305297852,209,9684,"california","trinity"
"9685",-122.549942016602,41.2300453186035,209,9685,"california","trinity"
"9686",-122.504104614258,41.2013931274414,209,9686,"california","trinity"
"9687",-122.469734191895,41.1784744262695,209,9687,"california","trinity"
"9688",-122.469734191895,41.1269111633301,209,9688,"california","trinity"
"9689",-122.458267211914,41.1154518127441,209,9689,"california","trinity"
"9690",-122.549942016602,41.0868034362793,209,9690,"california","trinity"
"9691",-122.572868347168,41.0753440856934,209,9691,"california","trinity"
"9692",-122.572868347168,41.0638847351074,209,9692,"california","trinity"
"9693",-122.538482666016,41.0581550598145,209,9693,"california","trinity"
"9694",-122.549942016602,41.0180473327637,209,9694,"california","trinity"
"9695",-122.607238769531,41.000862121582,209,9695,"california","trinity"
"9696",-122.624420166016,40.9435653686523,209,9696,"california","trinity"
"9697",-122.612976074219,40.9091873168945,209,9697,"california","trinity"
"9698",-122.670265197754,40.8690795898438,209,9698,"california","trinity"
"9699",-122.687454223633,40.8175163269043,209,9699,"california","trinity"
"9700",-122.716094970703,40.7659454345703,209,9700,"california","trinity"
"9701",-122.727554321289,40.7373008728027,209,9701,"california","trinity"
"9702",-122.727554321289,40.7201080322266,209,9702,"california","trinity"
"9703",-122.77912902832,40.7029228210449,209,9703,"california","trinity"
"9704",-122.750480651855,40.6628150939941,209,9704,"california","trinity"
"9705",-122.721832275391,40.6169776916504,209,9705,"california","trinity"
"9706",-122.716094970703,40.5883293151855,209,9706,"california","trinity"
"9707",-122.761940002441,40.5825996398926,209,9707,"california","trinity"
"9708",-122.796310424805,40.5654106140137,209,9708,"california","trinity"
"9709",-122.813507080078,40.5310363769531,209,9709,"california","trinity"
"9710",-122.847877502441,40.5253067016602,209,9710,"california","trinity"
"9711",-122.882263183594,40.496654510498,209,9711,"california","trinity"
"9712",-122.899444580078,40.496654510498,209,9712,"california","trinity"
"9713",-122.928092956543,40.4737358093262,209,9713,"california","trinity"
"9714",-122.951011657715,40.4794692993164,209,9714,"california","trinity"
"9715",-123.071334838867,40.37060546875,209,9715,"california","trinity"
"9716",-123.071334838867,40.3362274169922,209,9716,"california","trinity"
"9717",-123.071334838867,40.3018531799316,209,9717,"california","trinity"
"9718",-123.054153442383,40.2903900146484,209,9718,"california","trinity"
"9719",-123.025505065918,40.2961235046387,209,9719,"california","trinity"
"9720",-122.996841430664,40.2789344787598,209,9720,"california","trinity"
"9721",-122.991119384766,40.233097076416,209,9721,"california","trinity"
"9722",-123.002578735352,40.1815299987793,209,9722,"california","trinity"
"9723",-122.97966003418,40.1471519470215,209,9723,"california","trinity"
"9724",-122.996841430664,40.1070442199707,209,9724,"california","trinity"
"9725",-122.968200683594,40.0783996582031,209,9725,"california","trinity"
"9726",-122.97966003418,40.044017791748,209,9726,"california","trinity"
"9727",-122.93383026123,40.0039138793945,209,9727,"california","trinity"
"9728",-123.546890258789,40.0039138793945,209,9728,"california","trinity"
"9729",-123.546890258789,40.0096435546875,209,9729,"california","trinity"
"9731",-118.006393432617,35.7926750183105,210,9731,"california","tulare"
"9732",-119.51326751709,35.7812118530273,210,9732,"california","tulare"
"9733",-119.518997192383,35.8155937194824,210,9733,"california","tulare"
"9734",-119.530456542969,36.1192588806152,210,9734,"california","tulare"
"9735",-119.518997192383,36.1364479064941,210,9735,"california","tulare"
"9736",-119.52473449707,36.2567672729492,210,9736,"california","tulare"
"9737",-119.461700439453,36.2624969482422,210,9737,"california","tulare"
"9738",-119.455963134766,36.4000091552734,210,9738,"california","tulare"
"9739",-119.51326751709,36.4000091552734,210,9739,"california","tulare"
"9740",-119.518997192383,36.4802207946777,210,9740,"california","tulare"
"9741",-119.559097290039,36.4859504699707,210,9741,"california","tulare"
"9742",-119.52473449707,36.5088691711426,210,9742,"california","tulare"
"9743",-119.444519042969,36.5718955993652,210,9743,"california","tulare"
"9744",-119.295539855957,36.5718955993652,210,9744,"california","tulare"
"9745",-119.289810180664,36.6635704040527,210,9745,"california","tulare"
"9746",-118.968955993652,36.6578407287598,210,9746,"california","tulare"
"9747",-118.968955993652,36.7380523681641,210,9747,"california","tulare"
"9748",-118.413185119629,36.7437858581543,210,9748,"california","tulare"
"9749",-118.355895996094,36.755241394043,210,9749,"california","tulare"
"9750",-118.332969665527,36.7323226928711,210,9750,"california","tulare"
"9751",-118.332969665527,36.7151336669922,210,9751,"california","tulare"
"9752",-118.373077392578,36.6864852905273,210,9752,"california","tulare"
"9753",-118.327247619629,36.6635704040527,210,9753,"california","tulare"
"9754",-118.304328918457,36.612003326416,210,9754,"california","tulare"
"9755",-118.269943237305,36.606273651123,210,9755,"california","tulare"
"9756",-118.281402587891,36.5661659240723,210,9756,"california","tulare"
"9757",-118.229835510254,36.5260581970215,210,9757,"california","tulare"
"9758",-118.24129486084,36.474494934082,210,9758,"california","tulare"
"9759",-118.189727783203,36.4286575317383,210,9759,"california","tulare"
"9760",-118.143898010254,36.4343872070312,210,9760,"california","tulare"
"9761",-118.138160705566,36.4057388305664,210,9761,"california","tulare"
"9762",-118.149620056152,36.4000091552734,210,9762,"california","tulare"
"9763",-118.143898010254,36.3713607788086,210,9763,"california","tulare"
"9764",-118.098052978516,36.3484420776367,210,9764,"california","tulare"
"9765",-118.098052978516,36.3255233764648,210,9765,"california","tulare"
"9766",-118.120979309082,36.2739562988281,210,9766,"california","tulare"
"9767",-118.092330932617,36.2052040100098,210,9767,"california","tulare"
"9768",-118.063682556152,36.1937408447266,210,9768,"california","tulare"
"9769",-118.04076385498,36.153636932373,210,9769,"california","tulare"
"9770",-118.063682556152,36.0963401794434,210,9770,"california","tulare"
"9771",-118.04076385498,36.0848846435547,210,9771,"california","tulare"
"9772",-118.012115478516,35.9817504882812,210,9772,"california","tulare"
"9773",-118.029304504395,35.9473724365234,210,9773,"california","tulare"
"9774",-117.989196777344,35.9359130859375,210,9774,"california","tulare"
"9775",-117.983474731445,35.8671569824219,210,9775,"california","tulare"
"9776",-118.006393432617,35.849967956543,210,9776,"california","tulare"
"9777",-117.994934082031,35.8155937194824,210,9777,"california","tulare"
"9778",-118.006393432617,35.7926750183105,210,9778,"california","tulare"
"9780",-119.266891479492,37.7464599609375,211,9780,"california","tuolumne"
"9781",-119.295539855957,37.7751083374023,211,9781,"california","tuolumne"
"9782",-119.301277160645,37.7922973632812,211,9782,"california","tuolumne"
"9783",-119.335647583008,37.8037567138672,211,9783,"california","tuolumne"
"9784",-119.347106933594,37.8266754150391,211,9784,"california","tuolumne"
"9785",-119.392951965332,37.8495941162109,211,9785,"california","tuolumne"
"9786",-119.530456542969,37.9068870544434,211,9786,"california","tuolumne"
"9787",-119.622131347656,37.8667793273926,211,9787,"california","tuolumne"
"9788",-119.639312744141,37.8209419250488,211,9788,"california","tuolumne"
"9789",-119.788284301758,37.7693786621094,211,9789,"california","tuolumne"
"9790",-119.834121704102,37.7636489868164,211,9790,"california","tuolumne"
"9791",-119.857048034668,37.7751083374023,211,9791,"california","tuolumne"
"9792",-119.885696411133,37.7636489868164,211,9792,"california","tuolumne"
"9793",-120.034660339355,37.7922973632812,211,9793,"california","tuolumne"
"9794",-120.080490112305,37.8094863891602,211,9794,"california","tuolumne"
"9795",-120.10913848877,37.7865676879883,211,9795,"california","tuolumne"
"9796",-120.126335144043,37.7693786621094,211,9796,"california","tuolumne"
"9797",-120.172164916992,37.7865676879883,211,9797,"california","tuolumne"
"9798",-120.200813293457,37.7579193115234,211,9798,"california","tuolumne"
"9799",-120.275299072266,37.7292709350586,211,9799,"california","tuolumne"
"9800",-120.332595825195,37.7350006103516,211,9800,"california","tuolumne"
"9801",-120.355514526367,37.7120819091797,211,9801,"california","tuolumne"
"9802",-120.321128845215,37.6777038574219,211,9802,"california","tuolumne"
"9803",-120.321128845215,37.65478515625,211,9803,"california","tuolumne"
"9804",-120.344055175781,37.6490592956543,211,9804,"california","tuolumne"
"9805",-120.384162902832,37.6318664550781,211,9805,"california","tuolumne"
"9806",-120.647720336914,37.832405090332,211,9806,"california","tuolumne"
"9807",-120.63053894043,37.8495941162109,211,9807,"california","tuolumne"
"9808",-120.56177520752,37.9068870544434,211,9808,"california","tuolumne"
"9809",-120.51594543457,37.9584541320801,211,9809,"california","tuolumne"
"9810",-120.538864135742,37.969913482666,211,9810,"california","tuolumne"
"9811",-120.521667480469,37.9985618591309,211,9811,"california","tuolumne"
"9812",-120.498756408691,37.9928321838379,211,9812,"california","tuolumne"
"9813",-120.464370727539,38.0272064208984,211,9813,"california","tuolumne"
"9814",-120.38990020752,38.1246147155762,211,9814,"california","tuolumne"
"9815",-120.246658325195,38.3022308349609,211,9815,"california","tuolumne"
"9816",-120.189361572266,38.3537940979004,211,9816,"california","tuolumne"
"9817",-120.10913848877,38.4053611755371,211,9817,"california","tuolumne"
"9818",-120.074768066406,38.416820526123,211,9818,"california","tuolumne"
"9819",-120.05184173584,38.4454689025879,211,9819,"california","tuolumne"
"9820",-120.02320098877,38.428279876709,211,9820,"california","tuolumne"
"9821",-119.862770080566,38.3595237731934,211,9821,"california","tuolumne"
"9822",-119.822662353516,38.3996315002441,211,9822,"california","tuolumne"
"9823",-119.759635925293,38.416820526123,211,9823,"california","tuolumne"
"9824",-119.719528198242,38.4110908508301,211,9824,"california","tuolumne"
"9825",-119.702346801758,38.3595237731934,211,9825,"california","tuolumne"
"9826",-119.667961120605,38.3423347473145,211,9826,"california","tuolumne"
"9827",-119.645050048828,38.3308792114258,211,9827,"california","tuolumne"
"9828",-119.65650177002,38.3136863708496,211,9828,"california","tuolumne"
"9829",-119.633590698242,38.3136863708496,211,9829,"california","tuolumne"
"9830",-119.639312744141,38.2907676696777,211,9830,"california","tuolumne"
"9831",-119.604942321777,38.2678527832031,211,9831,"california","tuolumne"
"9832",-119.616394042969,38.2277450561523,211,9832,"california","tuolumne"
"9833",-119.61067199707,38.1933670043945,211,9833,"california","tuolumne"
"9834",-119.564834594727,38.1933670043945,211,9834,"california","tuolumne"
"9835",-119.52473449707,38.1417999267578,211,9835,"california","tuolumne"
"9836",-119.496070861816,38.1589889526367,211,9836,"california","tuolumne"
"9837",-119.455963134766,38.1016960144043,211,9837,"california","tuolumne"
"9838",-119.415855407715,38.1188812255859,211,9838,"california","tuolumne"
"9839",-119.306999206543,38.0615882873535,211,9839,"california","tuolumne"
"9840",-119.306999206543,38.0100212097168,211,9840,"california","tuolumne"
"9841",-119.318458557129,37.969913482666,211,9841,"california","tuolumne"
"9842",-119.301277160645,37.9412651062012,211,9842,"california","tuolumne"
"9843",-119.209602355957,37.8954315185547,211,9843,"california","tuolumne"
"9844",-119.215324401855,37.8610496520996,211,9844,"california","tuolumne"
"9845",-119.186676025391,37.8495941162109,211,9845,"california","tuolumne"
"9846",-119.215324401855,37.8152160644531,211,9846,"california","tuolumne"
"9847",-119.186676025391,37.7922973632812,211,9847,"california","tuolumne"
"9848",-119.249710083008,37.7636489868164,211,9848,"california","tuolumne"
"9849",-119.266891479492,37.7464599609375,211,9849,"california","tuolumne"
"9851",-118.894470214844,34.8186454772949,212,9851,"california","ventura"
"9852",-118.883010864258,34.7842674255371,212,9852,"california","ventura"
"9853",-118.61946105957,34.2857933044434,212,9853,"california","ventura"
"9854",-118.630905151367,34.2456855773926,212,9854,"california","ventura"
"9855",-118.671012878418,34.2399559020996,212,9855,"california","ventura"
"9856",-118.66529083252,34.176929473877,212,9856,"california","ventura"
"9857",-118.774147033691,34.176929473877,212,9857,"california","ventura"
"9858",-118.951774597168,34.1081771850586,212,9858,"california","ventura"
"9859",-118.94603729248,34.0795288085938,212,9859,"california","ventura"
"9860",-118.991882324219,34.090991973877,212,9860,"california","ventura"
"9861",-119.026252746582,34.1196365356445,212,9861,"california","ventura"
"9862",-119.054893493652,34.1196365356445,212,9862,"california","ventura"
"9863",-119.100738525391,34.1139068603516,212,9863,"california","ventura"
"9864",-119.15803527832,34.1540107727051,212,9864,"california","ventura"
"9865",-119.198135375977,34.2285003662109,212,9865,"california","ventura"
"9866",-119.226783752441,34.2686042785645,212,9866,"california","ventura"
"9867",-119.238243103027,34.2915229797363,212,9867,"california","ventura"
"9868",-119.329917907715,34.3201713562012,212,9868,"california","ventura"
"9869",-119.392951965332,34.3660087585449,212,9869,"california","ventura"
"9870",-119.438781738281,34.4061164855957,212,9870,"california","ventura"
"9871",-119.455963134766,34.4290351867676,212,9871,"california","ventura"
"9872",-119.444519042969,34.4462203979492,212,9872,"california","ventura"
"9873",-119.444519042969,34.4748725891113,212,9873,"california","ventura"
"9874",-119.450241088867,34.8702125549316,212,9874,"california","ventura"
"9875",-119.444519042969,34.8988571166992,212,9875,"california","ventura"
"9876",-119.392951965332,34.8988571166992,212,9876,"california","ventura"
